Trial,Time BFS,Moves BFS,Time A*,Moves A*
201,0.0020761489868164062,"(33, 153, 230, 1.050078350564708e-06)",0.0012350082397460938,"(19, 66, 104, 3.220943304208609e-06)"
202,0.014189958572387695,"(52, 492, 764, 1.14341056783786e-06)",0.013695001602172852,"(22, 456, 774, 7.729197657385537e-06)"
203,0.0037870407104492188,"(56, 270, 397, 1.0996081066371812e-06)",0.0022840499877929688,"(22, 98, 161, 4.498854927394701e-06)"
204,0.0030319690704345703,"(50, 213, 322, 1.0388238089425222e-06)",0.009273290634155273,"(22, 320, 539, 7.158750063413149e-06)"
205,0.009039163589477539,"(69, 610, 930, 1.1682510375976563e-06)",0.07019901275634766,"(25, 1736, 3210, 9.957875046774606e-06)"
206,0.012822151184082031,"(42, 479, 743, 1.139788415839502e-06)",0.013006925582885742,"(20, 448, 742, 7.950713371009518e-06)"
207,0.015039920806884766,"(43, 968, 1506, 1.1859187091964174e-06)",0.01793384552001953,"(21, 609, 998, 8.163805715067831e-06)"
208,0.017347097396850586,"(60, 775, 1178, 1.1773182297400587e-06)",0.09832596778869629,"(26, 2340, 4448, 1.0324735864460898e-05)"
209,0.0008497238159179688,"(24, 66, 91, 1.1108733795501374e-06)",0.010137081146240234,"(20, 362, 601, 6.491253260963173e-06)"
210,0.0031113624572753906,"(42, 228, 318, 1.0691348861598368e-06)",0.0005209445953369141,"(16, 39, 54, 1.8367060908564814e-06)"
211,0.02121710777282715,"(52, 904, 1452, 1.170090078979156e-06)",0.010740041732788086,"(22, 345, 626, 6.9366095545954594e-06)"
212,0.012535810470581055,"(62, 811, 1271, 1.1652684605656226e-06)",0.029696941375732422,"(24, 720, 1309, 7.702613987933597e-06)"
213,0.002218961715698242,"(39, 163, 244, 1.0748378566054047e-06)",0.00018095970153808594,"(13, 15, 20, 1.0967254638671874e-06)"
214,0.011054277420043945,"(72, 702, 1130, 1.1724708354578609e-06)",0.0212709903717041,"(24, 630, 1188, 7.971368654809816e-06)"
215,0.004631996154785156,"(32, 314, 470, 1.1459310004051697e-06)",0.022146940231323242,"(20, 549, 913, 8.055048730522232e-06)"
216,0.012552022933959961,"(53, 799, 1247, 1.1706791979461645e-06)",0.03082895278930664,"(23, 949, 1634, 9.054215476737612e-06)"
217,0.0013477802276611328,"(21, 104, 147, 1.0639631829294217e-06)",0.0027573108673095703,"(17, 132, 206, 4.565831526969243e-06)"
218,0.018480777740478516,"(42, 864, 1316, 1.1799545635930672e-06)",0.08651494979858398,"(26, 2121, 3846, 1.0414292151520045e-05)"
219,0.0030541419982910156,"(49, 211, 320, 1.070648431777954e-06)",0.004214763641357422,"(19, 163, 266, 5.5499542924694545e-06)"
220,0.007230043411254883,"(56, 479, 739, 1.1043393724826096e-06)",0.09515118598937988,"(26, 2239, 4246, 1.0662240573273927e-05)"
221,0.007104158401489258,"(58, 477, 734, 1.1784504155047258e-06)",0.01031804084777832,"(20, 198, 333, 5.23661707972621e-06)"
222,0.008282184600830078,"(52, 546, 850, 1.1382383458754596e-06)",0.02602386474609375,"(22, 805, 1389, 8.817539530919558e-06)"
223,0.007797956466674805,"(58, 531, 811, 1.13682447026602e-06)",0.029363155364990234,"(24, 688, 1286, 8.147945671022217e-06)"
224,7.081031799316406e-05,"(5, 7, 6, 1.152356465657552e-06)",8.20159912109375e-05,"(5, 7, 6, 2.8212865193684897e-06)"
225,0.009953022003173828,"(46, 652, 984, 1.1993617546267625e-06)",0.004764080047607422,"(20, 196, 327, 4.821596524766461e-06)"
226,0.010975837707519531,"(42, 754, 1113, 1.1541772724161892e-06)",0.03160500526428223,"(22, 830, 1407, 8.624753972360575e-06)"
227,0.007173299789428711,"(46, 478, 721, 1.1679534277208303e-06)",0.021934032440185547,"(22, 707, 1230, 8.266146590070027e-06)"
228,0.016984939575195312,"(53, 750, 1127, 1.152955861671265e-06)",0.059571027755737305,"(25, 1656, 2984, 9.849228104701311e-06)"
229,0.01939988136291504,"(46, 845, 1359, 1.175075528198871e-06)",0.1587200164794922,"(26, 3403, 6560, 1.1492102611355666e-05)"
230,0.002624988555908203,"(42, 187, 280, 1.1222703116280692e-06)",0.016439199447631836,"(22, 544, 927, 7.467362487200394e-06)"
231,0.0025599002838134766,"(44, 195, 286, 1.0712163431661113e-06)",0.050199031829833984,"(24, 1218, 2197, 9.229739904946286e-06)"
232,0.004260063171386719,"(27, 301, 441, 1.0985636116425738e-06)",0.02479696273803711,"(21, 789, 1373, 8.311483517929488e-06)"
233,0.0012450218200683594,"(20, 94, 135, 1.1920928955078125e-06)",0.0002930164337158203,"(14, 24, 32, 1.4156103134155273e-06)"
234,0.002028942108154297,"(48, 153, 227, 1.0461009021372523e-06)",0.15149903297424316,"(26, 3465, 6384, 1.1315097784936279e-05)"
235,0.015368938446044922,"(48, 1002, 1558, 1.3048749833113115e-06)",0.011432886123657227,"(22, 374, 690, 6.994648256163666e-06)"
236,0.022565841674804688,"(74, 989, 1582, 1.2080678445500157e-06)",0.022114038467407227,"(24, 686, 1216, 8.06544956408049e-06)"
237,0.003131866455078125,"(63, 227, 341, 1.0921109107232864e-06)",0.06163930892944336,"(23, 1607, 2786, 1.011173757647578e-05)"
238,0.008903264999389648,"(62, 569, 879, 1.1755473513380796e-06)",0.006026029586791992,"(18, 250, 391, 5.9604644775390625e-06)"
239,0.0011031627655029297,"(21, 86, 120, 1.0609626770019532e-06)",0.014807939529418945,"(19, 322, 531, 6.2900298957321825e-06)"
240,0.008873939514160156,"(33, 593, 898, 1.1480199733130915e-06)",0.04131197929382324,"(23, 1251, 2177, 9.047749615285065e-06)"
241,0.014083147048950195,"(59, 549, 836, 1.1898113780044482e-06)",0.006535768508911133,"(23, 240, 422, 5.716396169074904e-06)"
242,0.00969386100769043,"(45, 645, 965, 1.2200113405217778e-06)",0.031579017639160156,"(23, 956, 1658, 9.026976057358616e-06)"
243,0.00794219970703125,"(38, 165, 235, 1.0906381809965093e-06)",0.0061109066009521484,"(18, 237, 383, 6.342058704665062e-06)"
244,0.013688087463378906,"(78, 872, 1350, 1.2104599564163774e-06)",0.10699582099914551,"(26, 2592, 4833, 1.0586367022441136e-05)"
245,0.014594793319702148,"(51, 536, 837, 1.2410869165418254e-06)",0.03915214538574219,"(25, 1107, 2030, 9.14129717596646e-06)"
246,0.008836030960083008,"(58, 573, 887, 1.1501613302994204e-06)",0.16581988334655762,"(28, 3625, 6915, 1.1570834630826894e-05)"
247,0.005085945129394531,"(48, 333, 476, 1.185581463725627e-06)",0.22428607940673828,"(26, 4572, 8831, 1.2290098431992943e-05)"
248,0.0053157806396484375,"(46, 364, 543, 1.1613575354026386e-06)",0.02023911476135254,"(22, 662, 1135, 7.73526498399642e-06)"
249,0.028736114501953125,"(69, 1377, 2097, 1.21585516686319e-06)",0.010425806045532227,"(21, 364, 627, 6.715266518235397e-06)"
250,0.014382123947143555,"(61, 951, 1470, 1.1893356738447332e-06)",0.07242202758789062,"(25, 1860, 3317, 9.945008925080551e-06)"
251,0.01600790023803711,"(52, 649, 997, 1.1519180496812704e-06)",0.011543989181518555,"(20, 395, 673, 7.44872071944941e-06)"
252,0.012039899826049805,"(74, 787, 1219, 1.1805533580451445e-06)",0.07865428924560547,"(24, 1372, 2544, 1.3079377090406118e-05)"
253,0.016999006271362305,"(51, 1093, 1697, 1.2326957059735471e-06)",0.008315086364746094,"(21, 292, 505, 6.342878436098004e-06)"
254,0.011506795883178711,"(37, 390, 586, 1.1530345617300822e-06)",0.16019701957702637,"(27, 3715, 7010, 1.1552723600248807e-05)"
255,0.022207021713256836,"(50, 1026, 1573, 1.1748139902200959e-06)",0.02610301971435547,"(24, 796, 1434, 8.268502633109419e-06)"
256,0.004794120788574219,"(54, 323, 495, 1.1159916116733744e-06)",0.10023784637451172,"(26, 2234, 4160, 1.0662468580099253e-05)"
257,0.010864973068237305,"(64, 719, 1108, 1.1781062460117822e-06)",0.016031980514526367,"(20, 525, 896, 8.22783580848149e-06)"
258,0.010064125061035156,"(40, 647, 1010, 1.1429928316928372e-06)",0.020370960235595703,"(20, 464, 776, 7.79499712678575e-06)"
259,0.007050991058349609,"(50, 472, 715, 1.156413471782124e-06)",0.05988311767578125,"(26, 1448, 2665, 9.436007959534035e-06)"
260,0.006531953811645508,"(43, 421, 649, 1.1829088208120667e-06)",0.04125094413757324,"(23, 1167, 2145, 9.277872828058986e-06)"
261,0.0006349086761474609,"(18, 51, 69, 1.0227811509284421e-06)",0.009543180465698242,"(18, 351, 576, 7.105784283743964e-06)"
262,0.01283407211303711,"(29, 442, 660, 1.1635549140698981e-06)",0.028172969818115234,"(23, 876, 1520, 8.437821739598324e-06)"
263,0.0076389312744140625,"(53, 498, 779, 1.1486327694071426e-06)",0.19463610649108887,"(27, 4251, 8111, 1.190088192376913e-05)"
264,0.011471986770629883,"(36, 307, 472, 1.223410590220306e-06)",0.06842303276062012,"(24, 1863, 3362, 1.0472901302884549e-05)"
265,0.009080886840820312,"(45, 215, 327, 1.0929340980833095e-06)",0.41408610343933105,"(27, 7260, 15140, 1.3478145574169083e-05)"
266,0.012307882308959961,"(55, 803, 1258, 1.1534304232210726e-06)",0.218919038772583,"(27, 4535, 8964, 1.2029552502272545e-05)"
267,0.0015180110931396484,"(20, 95, 138, 1.205914262412251e-06)",0.0037038326263427734,"(18, 152, 246, 4.9118104019785315e-06)"
268,0.005658864974975586,"(36, 372, 553, 1.2227035991537636e-06)",0.012623071670532227,"(20, 435, 733, 7.518154211942041e-06)"
269,0.0258328914642334,"(66, 1232, 1862, 1.2477921876180057e-06)",0.024052143096923828,"(24, 720, 1310, 8.357936189374851e-06)"
270,0.015942096710205078,"(75, 643, 1022, 1.1815950128663544e-06)",0.11975288391113281,"(25, 2938, 5252, 1.1083603994771895e-05)"
271,0.008410930633544922,"(73, 567, 865, 1.1559855731236453e-06)",0.03291916847229004,"(23, 822, 1461, 8.328984160687645e-06)"
272,0.006020784378051758,"(45, 414, 621, 1.1141557432411182e-06)",0.0068972110748291016,"(19, 257, 431, 6.2044148102160675e-06)"
273,0.01121377944946289,"(43, 742, 1154, 1.145194266863051e-06)",0.024714946746826172,"(23, 574, 1031, 7.699925730693237e-06)"
274,0.014403104782104492,"(62, 925, 1464, 1.1688047419480288e-06)",0.012973785400390625,"(20, 449, 737, 7.825434774039073e-06)"
275,0.002805948257446289,"(35, 199, 303, 1.0976696958636292e-06)",0.0683891773223877,"(23, 1717, 3071, 1.0410142387407527e-05)"
276,0.002351999282836914,"(39, 172, 256, 1.0896474123001099e-06)",0.010560989379882812,"(19, 376, 612, 7.343058492623124e-06)"
277,0.02091503143310547,"(58, 875, 1427, 1.181232904168218e-06)",0.09389829635620117,"(26, 2304, 4186, 1.0519408177258691e-05)"
278,0.021038055419921875,"(70, 1295, 2057, 1.2149263714839951e-06)",0.005452632904052734,"(20, 212, 345, 6.17884207462919e-06)"
279,0.01708388328552246,"(53, 597, 931, 1.2025925321814581e-06)",0.005009174346923828,"(21, 192, 317, 5.506942700888456e-06)"
280,0.005605936050415039,"(59, 367, 568, 1.1669078343351123e-06)",0.09830617904663086,"(25, 2434, 4377, 1.0697188539703279e-05)"
281,0.02756810188293457,"(66, 1373, 2121, 1.194453475498917e-06)",0.12790584564208984,"(26, 2997, 5635, 1.121261210809689e-05)"
282,0.020145893096923828,"(68, 866, 1341, 1.2176948905791212e-06)",0.05568695068359375,"(24, 1520, 2767, 1.0269145738100549e-05)"
283,0.0120849609375,"(47, 432, 681, 1.1315254737977238e-06)",0.01848912239074707,"(21, 618, 1018, 8.206938947816261e-06)"
284,0.0074918270111083984,"(55, 497, 754, 1.171223364711124e-06)",0.005842924118041992,"(23, 210, 374, 5.785156698787914e-06)"
285,0.0048367977142333984,"(49, 339, 505, 1.098613927860071e-06)",0.17972993850708008,"(27, 3969, 7605, 1.1609903218948395e-05)"
286,0.012125015258789062,"(50, 359, 537, 1.2218397200884544e-06)",0.05149197578430176,"(26, 1363, 2593, 9.491045503509675e-06)"
287,0.018898963928222656,"(55, 810, 1198, 1.2527921163976092e-06)",0.04503226280212402,"(25, 1280, 2312, 9.28203127375936e-06)"
288,0.005190134048461914,"(44, 352, 544, 1.1110130478354062e-06)",0.05497884750366211,"(24, 1397, 2512, 9.585717681107248e-06)"
289,0.005026817321777344,"(42, 356, 527, 1.1364468134784156e-06)",0.13349413871765137,"(26, 2815, 5594, 1.1128913857572881e-05)"
290,0.0028159618377685547,"(43, 188, 285, 1.0774846662554824e-06)",0.004567146301269531,"(19, 168, 295, 5.48686011362884e-06)"
291,0.00417780876159668,"(43, 280, 424, 1.1493574898197966e-06)",0.06287002563476562,"(25, 1502, 2778, 9.508078007323866e-06)"
292,0.017873048782348633,"(62, 1145, 1861, 1.1739008276773869e-06)",0.12028384208679199,"(26, 2722, 4996, 1.0728072509276953e-05)"
293,0.00741124153137207,"(66, 508, 754, 1.1101957973814137e-06)",0.10853314399719238,"(26, 2547, 4815, 1.0676745437511156e-05)"
294,0.024274826049804688,"(76, 1115, 1723, 1.2116036440007435e-06)",0.23601317405700684,"(28, 4939, 9670, 1.2019402978338895e-05)"
295,0.03056812286376953,"(81, 1463, 2273, 1.2133858878340848e-06)",0.07975077629089355,"(25, 1936, 3584, 1.0116025805473328e-05)"
296,0.015218973159790039,"(64, 971, 1546, 1.2016543132984314e-06)",0.032510995864868164,"(22, 813, 1368, 8.688161247654965e-06)"
297,0.00588679313659668,"(43, 410, 616, 1.1061693166757559e-06)",0.022001028060913086,"(21, 716, 1204, 8.378512043493531e-06)"
298,0.004864215850830078,"(44, 335, 498, 1.1332063789827277e-06)",0.014684200286865234,"(22, 481, 872, 7.003819176910121e-06)"
299,0.021279096603393555,"(54, 997, 1542, 1.19997833489444e-06)",0.05884218215942383,"(24, 1458, 2656, 9.504606924861311e-06)"
300,0.0027298927307128906,"(32, 192, 291, 1.1306448081105026e-06)",0.018020153045654297,"(24, 559, 1010, 7.616175283299814e-06)"
301,0.0007150173187255859,"(28, 58, 77, 1.062046397816051e-06)",0.004827737808227539,"(18, 191, 324, 5.590326992082007e-06)"
302,0.012311697006225586,"(61, 807, 1243, 1.1798171199144899e-06)",0.025238037109375,"(21, 626, 1065, 7.988925271190948e-06)"
303,0.013962030410766602,"(60, 925, 1430, 1.1534123987584682e-06)",0.00024700164794921875,"(16, 19, 25, 1.678466796875e-06)"
304,0.0033941268920898438,"(31, 228, 355, 1.147095586212588e-06)",0.08796286582946777,"(25, 2168, 4023, 1.0352391909818107e-05)"
305,0.023970842361450195,"(54, 1112, 1711, 1.1933469967421282e-06)",0.042311906814575195,"(24, 1230, 2213, 9.09815209514137e-06)"
306,0.024630069732666016,"(54, 1189, 1848, 1.180997658601571e-06)",0.0012688636779785156,"(20, 61, 103, 3.4003581815552944e-06)"
307,0.007103919982910156,"(51, 465, 709, 1.1530850602810407e-06)",0.015614986419677734,"(23, 491, 881, 7.504637476805255e-06)"
308,0.0029578208923339844,"(41, 198, 282, 1.1574292013831173e-06)",0.03202104568481445,"(23, 776, 1391, 8.223984071798757e-06)"
309,0.0076258182525634766,"(46, 514, 781, 1.139585858881092e-06)",0.0035331249237060547,"(20, 125, 254, 4.920433825395239e-06)"
310,0.00653386116027832,"(34, 425, 642, 1.1946924750307266e-06)",0.009499311447143555,"(20, 358, 595, 6.270208278623949e-06)"
311,0.007109880447387695,"(44, 471, 702, 1.2094139033912593e-06)",0.07261109352111816,"(24, 1862, 3291, 1.0356682841446725e-05)"
312,0.018579959869384766,"(72, 834, 1294, 1.1434510833881739e-06)",0.040978193283081055,"(24, 1229, 2156, 8.995214508283116e-06)"
313,0.005237102508544922,"(57, 363, 566, 1.1099522189622212e-06)",0.22123217582702637,"(27, 4472, 8819, 1.2129987904187138e-05)"
314,0.014556169509887695,"(42, 940, 1450, 1.2011363588530441e-06)",0.06819677352905273,"(24, 1662, 3052, 1.0129742978597219e-05)"
315,0.0020627975463867188,"(24, 142, 213, 1.0823979624000514e-06)",0.012636184692382812,"(20, 421, 731, 7.4464221333348475e-06)"
316,0.0038869380950927734,"(31, 255, 396, 1.1932970297456992e-06)",0.027835845947265625,"(21, 690, 1164, 8.622190796632537e-06)"
317,0.002568960189819336,"(39, 184, 264, 1.0927518208821614e-06)",0.26557111740112305,"(27, 5057, 10060, 1.3116434601618803e-05)"
318,0.023431062698364258,"(77, 704, 1116, 1.3510386149088542e-06)",0.04766702651977539,"(23, 1327, 2372, 9.803908671335667e-06)"
319,0.017336130142211914,"(44, 677, 1016, 1.1991328141820713e-06)",0.0018639564514160156,"(16, 90, 137, 4.112285419102133e-06)"
320,0.006030082702636719,"(48, 410, 590, 1.1989625833802303e-06)",0.12137198448181152,"(26, 2755, 5238, 1.1136032052056486e-05)"
321,0.02596306800842285,"(66, 1209, 1858, 1.1707917738012144e-06)",0.011934041976928711,"(20, 403, 692, 7.707604094047767e-06)"
322,0.0028040409088134766,"(46, 204, 303, 1.1000302758547338e-06)",0.04758191108703613,"(24, 1186, 2088, 9.307459396420767e-06)"
323,0.006081819534301758,"(33, 400, 594, 1.2306251911201863e-06)",0.0015811920166015625,"(15, 81, 122, 3.986671322681865e-06)"
324,0.005103111267089844,"(32, 352, 523, 1.1141395933541468e-06)",0.01021885871887207,"(20, 346, 614, 6.991799568896961e-06)"
325,0.020844221115112305,"(55, 912, 1414, 1.1664637413186771e-06)",0.09113788604736328,"(25, 2209, 4020, 1.0539999055625194e-05)"
326,0.009346723556518555,"(69, 593, 925, 1.1794631545608108e-06)",0.0880739688873291,"(27, 2012, 3908, 1.0316179132998417e-05)"
327,0.005274057388305664,"(53, 355, 544, 1.1373092146480785e-06)",0.00824594497680664,"(19, 297, 492, 6.896693532059832e-06)"
328,0.005529880523681641,"(64, 368, 567, 1.1710683294494737e-06)",0.0035462379455566406,"(18, 150, 226, 5.313780455462701e-06)"
329,0.015096187591552734,"(54, 587, 924, 1.1379068548029119e-06)",0.03657174110412598,"(24, 1067, 1917, 9.090003708594158e-06)"
330,0.0039310455322265625,"(45, 278, 408, 1.111451317282284e-06)",0.14799189567565918,"(25, 3362, 6199, 1.1490283233155203e-05)"
331,0.008856058120727539,"(68, 604, 908, 1.1435164228935073e-06)",0.005095958709716797,"(20, 215, 330, 5.616563739198627e-06)"
332,0.014650106430053711,"(44, 499, 742, 1.1291144029149468e-06)",0.13737893104553223,"(26, 3165, 6095, 1.109282045309616e-05)"
333,0.0073320865631103516,"(57, 458, 720, 1.442432403564453e-06)",0.034726858139038086,"(23, 889, 1502, 8.506559024003152e-06)"
334,0.0059740543365478516,"(27, 392, 611, 1.1878005806631034e-06)",0.0068209171295166016,"(19, 268, 443, 6.036349397749718e-06)"
335,0.008820056915283203,"(52, 555, 869, 1.2527263891573467e-06)",0.11542701721191406,"(24, 2599, 4789, 1.1105058486438241e-05)"
336,0.021185874938964844,"(72, 1380, 2108, 1.1910749793731285e-06)",0.0034821033477783203,"(20, 139, 226, 5.287406718836422e-06)"
337,0.006103038787841797,"(45, 419, 622, 1.1445625035325813e-06)",0.00133514404296875,"(17, 70, 108, 3.7021107143825957e-06)"
338,0.025331974029541016,"(57, 1195, 1889, 4.690497435231004e-06)",0.008211851119995117,"(19, 299, 498, 6.912702537444701e-06)"
339,0.002707242965698242,"(28, 189, 273, 1.2261526925223215e-06)",0.014250040054321289,"(22, 477, 812, 7.324030833878541e-06)"
340,0.01366567611694336,"(46, 492, 782, 1.1427018343640105e-06)",0.04177117347717285,"(24, 1181, 2153, 9.325012405473467e-06)"
341,0.008270025253295898,"(33, 566, 840, 1.1469636644635882e-06)",0.02217411994934082,"(21, 514, 906, 7.690446529430533e-06)"
342,0.006917238235473633,"(44, 467, 704, 1.1416321451013738e-06)",0.0042917728424072266,"(18, 166, 289, 5.7781443876378674e-06)"
343,0.033772945404052734,"(39, 747, 1144, 5.929828523755907e-06)",0.14506006240844727,"(25, 3213, 6001, 1.1549375788646227e-05)"
344,0.010594844818115234,"(46, 676, 1040, 1.234274644118089e-06)",0.009406089782714844,"(22, 329, 590, 6.107152518579515e-06)"
345,0.003598928451538086,"(28, 243, 365, 1.1222003257437928e-06)",0.0099639892578125,"(20, 375, 591, 6.8770245650496374e-06)"
346,0.00985860824584961,"(33, 171, 253, 1.0912597415004324e-06)",0.0011548995971679688,"(15, 64, 93, 3.3276055448798723e-06)"
347,0.005590200424194336,"(31, 368, 574, 1.1243886648570203e-06)",0.011482000350952148,"(19, 400, 664, 7.638730198503976e-06)"
348,0.005471229553222656,"(60, 370, 570, 1.1239135474489447e-06)",0.013515949249267578,"(22, 444, 756, 7.85393689675306e-06)"
349,0.008950948715209961,"(76, 592, 937, 1.3292408294840583e-06)",0.06250715255737305,"(24, 1575, 2799, 9.92967810704053e-06)"
350,0.020539045333862305,"(53, 905, 1363, 1.185096018644964e-06)",0.01242685317993164,"(23, 401, 709, 6.93835055374124e-06)"
351,0.009067058563232422,"(60, 576, 903, 1.1934130426789174e-06)",0.11271500587463379,"(26, 2683, 5060, 1.0911513694190225e-05)"
352,0.02094888687133789,"(57, 907, 1479, 1.191931692952639e-06)",0.0384979248046875,"(25, 1062, 1961, 9.485314781115045e-06)"
353,0.020594120025634766,"(66, 930, 1444, 1.1698030698992869e-06)",0.004786014556884766,"(22, 165, 299, 5.6223725794151075e-06)"
354,0.005259990692138672,"(63, 367, 545, 1.0783519219914708e-06)",0.0199282169342041,"(23, 565, 1077, 7.97274384990044e-06)"
355,0.004125118255615234,"(39, 277, 410, 1.1153337432116996e-06)",0.04762768745422363,"(23, 1214, 2140, 9.30556627077477e-06)"
356,0.0011038780212402344,"(20, 86, 117, 1.0535248324402378e-06)",0.010750055313110352,"(18, 385, 628, 7.3636413379839275e-06)"
357,0.012051105499267578,"(52, 762, 1196, 1.2479099541603523e-06)",0.001986980438232422,"(20, 97, 152, 3.85234230443051e-06)"
358,0.0016880035400390625,"(30, 123, 178, 1.078241326835718e-06)",0.01579117774963379,"(20, 324, 563, 6.87729613607349e-06)"
359,0.008543968200683594,"(64, 572, 861, 1.1574792806556693e-06)",0.008105993270874023,"(20, 293, 486, 6.660512445394885e-06)"
360,0.014909982681274414,"(54, 919, 1458, 1.2205461415734311e-06)",0.0037581920623779297,"(18, 165, 256, 5.286186933517456e-06)"
361,0.01449131965637207,"(42, 531, 829, 1.2461612825658267e-06)",0.018987655639648438,"(22, 617, 1095, 7.4534655705978885e-06)"
362,0.0049669742584228516,"(39, 334, 502, 1.1569475272737177e-06)",0.002056121826171875,"(19, 95, 156, 3.7948290506998697e-06)"
363,0.003412961959838867,"(44, 220, 331, 1.174805747778394e-06)",0.0420231819152832,"(24, 1040, 1802, 8.998515206357085e-06)"
364,0.003078937530517578,"(54, 197, 308, 1.1680962203384995e-06)",0.008137226104736328,"(20, 294, 469, 6.871436958882346e-06)"
365,0.0033190250396728516,"(27, 218, 334, 1.1456940702335564e-06)",0.08406996726989746,"(25, 1966, 3634, 1.0480248278553301e-05)"
366,0.00928497314453125,"(21, 592, 893, 1.2225293098612034e-06)",0.017225980758666992,"(21, 555, 955, 8.088755982084424e-06)"
367,0.02113819122314453,"(56, 918, 1456, 1.1850516874711592e-06)",0.011789798736572266,"(20, 403, 676, 7.144092808108358e-06)"
368,0.028660058975219727,"(68, 1301, 1999, 1.2128456882860375e-06)",0.02096104621887207,"(22, 648, 1134, 8.347383462142271e-06)"
369,0.0057032108306884766,"(60, 402, 588, 1.18803815776799e-06)",0.034088850021362305,"(24, 991, 1782, 8.952871851380558e-06)"
370,0.010149955749511719,"(37, 240, 377, 1.2344643671253317e-06)",0.000990152359008789,"(15, 57, 79, 3.389165371279173e-06)"
371,0.0015139579772949219,"(32, 110, 156, 1.234885973808093e-06)",0.005452871322631836,"(18, 217, 338, 6.210169143225314e-06)"
372,0.009215116500854492,"(44, 574, 905, 1.220545057433745e-06)",0.009501218795776367,"(20, 345, 576, 6.7866510815090605e-06)"
373,0.003292083740234375,"(48, 223, 336, 1.1388744626726423e-06)",0.04752683639526367,"(24, 1178, 2087, 9.309520090831543e-06)"
374,0.025225162506103516,"(79, 1599, 2484, 1.2278940750588924e-06)",0.0782320499420166,"(25, 1956, 3568, 1.0072650396235856e-05)"
375,0.010444164276123047,"(39, 297, 444, 1.2248486011951893e-06)",0.08605790138244629,"(25, 2049, 3756, 1.0524123621443971e-05)"
376,0.013154983520507812,"(45, 864, 1319, 1.2014922632965018e-06)",0.07099080085754395,"(25, 1754, 3122, 1.0016635012580827e-05)"
377,0.01396036148071289,"(42, 926, 1425, 1.1613076193290844e-06)",0.03245282173156738,"(22, 781, 1396, 8.643015066327202e-06)"
378,0.0052411556243896484,"(56, 368, 531, 1.1462949763583599e-06)",0.01873493194580078,"(24, 559, 1021, 7.925257743514133e-06)"
379,0.005006074905395508,"(53, 334, 512, 1.1385418474674225e-06)",0.048438072204589844,"(23, 1214, 2151, 9.554477693423844e-06)"
380,0.007909774780273438,"(47, 505, 776, 1.1613688518091574e-06)",0.0005800724029541016,"(13, 40, 54, 2.4371676974826387e-06)"
381,0.009598016738891602,"(42, 640, 968, 1.1709110795958967e-06)",0.05581998825073242,"(24, 1405, 2534, 9.436539617597164e-06)"
382,0.0033659934997558594,"(54, 241, 359, 1.1017727652632095e-06)",0.03098320960998535,"(24, 938, 1653, 8.784419323412923e-06)"
383,0.0034809112548828125,"(42, 248, 374, 1.093920539407169e-06)",0.0496981143951416,"(22, 1331, 2252, 9.667809860744443e-06)"
384,0.004042148590087891,"(39, 277, 410, 1.1351050400152439e-06)",0.004459857940673828,"(19, 194, 306, 5.25767507116779e-06)"
385,0.0064280033111572266,"(50, 422, 674, 1.1248829103011406e-06)",0.047636985778808594,"(26, 1176, 2218, 9.11472723008922e-06)"
386,0.0036039352416992188,"(43, 259, 394, 1.098903907737151e-06)",0.007374763488769531,"(19, 253, 423, 6.8775023692606755e-06)"
387,0.008092164993286133,"(32, 531, 831, 1.14676180585914e-06)",0.0018839836120605469,"(16, 90, 145, 4.261937634698276e-06)"
388,0.014039993286132812,"(65, 561, 843, 1.160699701818283e-06)",0.03404426574707031,"(23, 1000, 1815, 8.86877706228209e-06)"
389,0.005765199661254883,"(53, 369, 567, 1.1790576645516425e-06)",0.05606985092163086,"(25, 1398, 2535, 9.469684999605138e-06)"
390,0.0022509098052978516,"(35, 154, 229, 1.103596916365311e-06)",0.001802206039428711,"(17, 82, 140, 3.921985626220703e-06)"
391,0.0048542022705078125,"(58, 312, 481, 1.2604957310920447e-06)",0.05383777618408203,"(24, 1360, 2425, 9.340699186030122e-06)"
392,0.009352922439575195,"(52, 584, 896, 1.2152429137911116e-06)",0.03779196739196777,"(22, 917, 1592, 9.109776223724212e-06)"
393,0.001772165298461914,"(39, 139, 190, 1.0590804250616775e-06)",0.0075418949127197266,"(21, 273, 463, 6.425972891162848e-06)"
394,0.010514259338378906,"(52, 675, 1065, 1.1851530119846684e-06)",0.008408784866333008,"(20, 317, 518, 6.469060095120581e-06)"
395,0.003690004348754883,"(48, 255, 377, 1.0978638019106432e-06)",0.017010927200317383,"(22, 537, 944, 7.611715187460689e-06)"
396,0.01370692253112793,"(42, 493, 801, 1.1120247334874375e-06)",0.03361105918884277,"(24, 966, 1779, 8.861826939017268e-06)"
397,0.03364396095275879,"(82, 1705, 2740, 1.1932240785473454e-06)",0.06973099708557129,"(26, 1669, 3106, 9.913637955881132e-06)"
398,0.007517814636230469,"(60, 498, 773, 1.158782149656624e-06)",0.028227806091308594,"(24, 849, 1508, 8.69168526930265e-06)"
399,0.011013269424438477,"(53, 331, 509, 1.171014632129482e-06)",0.011685848236083984,"(21, 396, 698, 6.924386010812142e-06)"
400,0.002975940704345703,"(50, 213, 314, 1.115404116879603e-06)",0.010822057723999023,"(24, 351, 649, 6.69812935710137e-06)"
